,price,buy,sell,volume,v,dv
2020-09-03 09:05:31.735957,315.1,0.0,18.0,18.0,18.0,5671.8
2020-09-03 09:06:44.070198,314.7,1.0,0.0,1.0,1.0,314.7
2020-09-03 09:08:25.604916,315.0,9.0,0.0,9.0,9.0,2835.0
2020-09-03 09:11:20.569371,314.9,10.0,0.0,10.0,10.0,3149.0
2020-09-03 09:15:35.702951,314.9,0.0,37.0,37.0,37.0,11651.3
2020-09-03 09:18:50.357658,314.9,0.0,4.0,4.0,4.0,1259.6
2020-09-03 09:21:52.392021,315.25,0.0,4.0,4.0,4.0,1261.0
2020-09-03 09:22:58.862038,315.75,1.0,0.0,1.0,1.0,315.75
2020-09-03 09:25:11.161674,315.85,0.0,46.0,46.0,46.0,14529.1
2020-09-03 09:27:06.822060,316.4,39.0,0.0,39.0,39.0,12339.599999999999
2020-09-03 09:30:14.998500,316.35,25.0,0.0,25.0,25.0,7908.750000000001
2020-09-03 09:32:27.357264,316.75,2.0,0.0,2.0,2.0,633.5
2020-09-03 09:37:49.590416,316.35,0.0,24.0,24.0,24.0,7592.400000000001
2020-09-03 09:40:58.415211,316.55,1.0,0.0,1.0,1.0,316.55
2020-09-03 09:43:31.883604,315.95,0.0,12.0,12.0,12.0,3791.3999999999996
2020-09-03 09:46:11.935979,316.35,1.0,0.0,1.0,1.0,316.35
2020-09-03 09:50:41.953846,316.5,0.0,10.0,10.0,10.0,3165.0
2020-09-03 09:55:45.687738,316.55,0.0,20.0,20.0,20.0,6331.0
2020-09-03 09:59:18.993734,316.0,0.0,40.0,40.0,40.0,12640.0
2020-09-03 10:01:15.174953,315.65,0.0,50.0,50.0,50.0,15782.499999999998
2020-09-03 10:04:26.857779,316.1,0.0,11.0,11.0,11.0,3477.1000000000004
2020-09-03 10:08:58.455692,315.8,70.0,0.0,70.0,70.0,22106.0
2020-09-03 10:13:10.539486,315.65,0.0,33.0,33.0,33.0,10416.449999999999
2020-09-03 10:15:26.046176,315.2,7.0,0.0,7.0,7.0,2206.4
2020-09-03 10:16:38.251814,314.8,0.0,3.0,3.0,3.0,944.4000000000001
2020-09-03 10:18:41.655223,314.95,50.0,0.0,50.0,50.0,15747.5
2020-09-03 10:22:05.454000,315.05,0.0,11.0,11.0,11.0,3465.55
2020-09-03 10:25:37.533192,315.6,0.0,22.0,22.0,22.0,6943.200000000001
2020-09-03 10:38:04.708390,315.8,30.0,0.0,30.0,30.0,9474.0
2020-09-03 10:40:25.711714,315.9,0.0,45.0,45.0,45.0,14215.499999999998
2020-09-03 10:44:32.153647,316.25,32.0,0.0,32.0,32.0,10120.0
2020-09-03 10:48:09.835082,316.5,0.0,19.0,19.0,19.0,6013.5
2020-09-03 10:52:29.997000,316.5,0.0,27.0,27.0,27.0,8545.5
2020-09-03 10:56:01.499850,316.5,0.0,3.0,3.0,3.0,949.5
2020-09-03 10:58:29.460274,317.2,32.0,0.0,32.0,32.0,10150.4
2020-09-03 11:00:31.022538,317.1,3.0,0.0,3.0,3.0,951.3000000000001
2020-09-03 11:04:13.879209,317.05,1.0,0.0,1.0,1.0,317.05
2020-09-03 11:10:48.931277,316.85,0.0,2.0,2.0,2.0,633.7
2020-09-03 11:15:33.398722,316.65,0.0,1.0,1.0,1.0,316.65
2020-09-03 11:21:46.430139,316.9,0.0,20.0,20.0,20.0,6338.0
2020-09-03 11:27:47.898435,316.9,31.0,0.0,31.0,31.0,9823.9
2020-09-03 11:36:05.697754,317.05,0.0,1.0,1.0,1.0,317.05
2020-09-03 11:39:12.895907,316.8,0.0,5.0,5.0,5.0,1584.0
2020-09-03 11:42:43.632000,316.7,0.0,9.0,9.0,9.0,2850.2999999999997
2020-09-03 11:50:06.075342,316.65,3.0,0.0,3.0,3.0,949.9499999999999
2020-09-03 11:56:32.881327,316.55,0.0,16.0,16.0,16.0,5064.8
2020-09-03 12:04:18.713725,316.3,0.0,46.0,46.0,46.0,14549.800000000001
2020-09-03 12:11:47.151834,315.95,0.0,4.0,4.0,4.0,1263.8
2020-09-03 12:17:42.754345,315.95,2.0,0.0,2.0,2.0,631.9
2020-09-03 12:28:40.340793,316.15,3.0,0.0,3.0,3.0,948.4499999999999
2020-09-03 12:36:41.138743,316.5,4.0,0.0,4.0,4.0,1266.0
2020-09-03 12:46:44.361761,316.85,43.0,0.0,43.0,43.0,13624.550000000001
2020-09-03 12:52:03.333000,316.95,0.0,46.0,46.0,46.0,14579.699999999999
2020-09-03 13:02:04.347391,316.65,1.0,0.0,1.0,1.0,316.65
2020-09-03 13:11:32.605435,317.05,0.0,16.0,16.0,16.0,5072.8
2020-09-03 13:18:30.996900,316.75,12.0,0.0,12.0,12.0,3801.0
2020-09-03 13:30:30.367333,316.65,11.0,0.0,11.0,11.0,3483.1499999999996
2020-09-03 13:34:48.852257,316.45,0.0,1.0,1.0,1.0,316.45
2020-09-03 13:42:31.173353,316.9,33.0,0.0,33.0,33.0,10457.699999999999
2020-09-03 13:50:39.714338,316.95,1.0,0.0,1.0,1.0,316.95
2020-09-03 14:01:03.821274,316.5,0.0,50.0,50.0,50.0,15825.0
2020-09-03 14:08:32.429189,316.7,7.0,0.0,7.0,7.0,2216.9
2020-09-03 14:15:09.182755,316.3,46.0,0.0,46.0,46.0,14549.800000000001
2020-09-03 14:23:00.479952,316.5,0.0,16.0,16.0,16.0,5064.0
2020-09-03 14:34:23.771208,315.8,0.0,6.0,6.0,6.0,1894.8000000000002
2020-09-03 14:39:33.154579,315.7,0.0,3.0,3.0,3.0,947.0999999999999
2020-09-03 14:49:31.618459,315.9,10.0,0.0,10.0,10.0,3159.0
2020-09-03 14:54:43.724441,316.35,6.0,0.0,6.0,6.0,1898.1000000000001
2020-09-03 15:07:07.650242,316.05,19.0,0.0,19.0,19.0,6004.95
2020-09-03 15:14:51.039672,316.0,51.0,0.0,51.0,51.0,16116.0
2020-09-03 15:21:57.015574,316.2,0.0,29.0,29.0,29.0,9169.8
2020-09-03 15:27:26.839421,316.35,0.0,40.0,40.0,40.0,12654.0
2020-09-03 15:30:47.432756,316.25,0.0,10.0,10.0,10.0,3162.5
2020-09-03 15:34:25.542000,316.0,0.0,12.0,12.0,12.0,3792.0
2020-09-03 15:45:00.000000,315.9,7886.0,0.0,7886.0,7886.0,2491187.4
2020-09-04 09:00:36.292667,307.6,25.0,0.0,25.0,25.0,7690.000000000001
2020-09-04 09:01:12.885452,308.25,0.0,1.0,1.0,1.0,308.25
2020-09-04 09:01:58.253843,308.55,3.0,0.0,3.0,3.0,925.6500000000001
2020-09-04 09:02:59.038343,308.8,0.0,39.0,39.0,39.0,12043.2
2020-09-04 09:03:59.870809,309.45,1.0,0.0,1.0,1.0,309.45
2020-09-04 09:04:51.212893,309.7,16.0,0.0,16.0,16.0,4955.2
2020-09-04 09:05:51.232334,309.6,22.0,0.0,22.0,22.0,6811.200000000001
2020-09-04 09:07:19.668363,309.15,6.0,0.0,6.0,6.0,1854.8999999999999
2020-09-04 09:09:34.803149,309.3,23.0,0.0,23.0,23.0,7113.900000000001
2020-09-04 09:11:03.274782,309.85,0.0,8.0,8.0,8.0,2478.8
2020-09-04 09:13:09.184749,309.85,3.0,0.0,3.0,3.0,929.5500000000001
2020-09-04 09:16:50.513467,310.8,10.0,0.0,10.0,10.0,3108.0
2020-09-04 09:18:30.410182,310.5,0.0,1.0,1.0,1.0,310.5
2020-09-04 09:22:07.091942,309.75,0.0,3.0,3.0,3.0,929.25
2020-09-04 09:24:38.799538,309.4,20.0,0.0,20.0,20.0,6188.0
2020-09-04 09:27:07.705651,310.0,8.0,0.0,8.0,8.0,2480.0
2020-09-04 09:34:29.906919,310.6,6.0,0.0,6.0,6.0,1863.6000000000001
2020-09-04 09:38:57.235655,310.4,0.0,8.0,8.0,8.0,2483.2
2020-09-04 09:42:46.535270,310.65,0.0,4.0,4.0,4.0,1242.6
2020-09-04 09:45:59.713654,310.75,0.0,19.0,19.0,19.0,5904.25
2020-09-04 09:49:21.536308,311.2,0.0,34.0,34.0,34.0,10580.8
2020-09-04 10:00:43.603066,311.4,7.0,0.0,7.0,7.0,2179.7999999999997
2020-09-04 10:03:01.770315,311.8,44.0,0.0,44.0,44.0,13719.2
2020-09-04 10:09:33.726357,311.6,0.0,70.0,70.0,70.0,21812.0
2020-09-04 10:13:36.881557,312.2,0.0,50.0,50.0,50.0,15610.0
2020-09-04 10:16:39.892918,312.0,0.0,10.0,10.0,10.0,3120.0
2020-09-04 10:20:46.770833,311.55,1.0,0.0,1.0,1.0,311.55
2020-09-04 10:25:15.370364,311.75,14.0,0.0,14.0,14.0,4364.5
2020-09-04 10:28:38.966691,311.05,0.0,10.0,10.0,10.0,3110.5
2020-09-04 10:31:47.229319,311.05,3.0,0.0,3.0,3.0,933.1500000000001
2020-09-04 10:34:22.746540,311.15,11.0,0.0,11.0,11.0,3422.6499999999996
2020-09-04 10:38:26.160174,311.55,6.0,0.0,6.0,6.0,1869.3000000000002
2020-09-04 10:43:02.376000,311.6,5.0,0.0,5.0,5.0,1558.0
2020-09-04 10:46:51.846667,311.9,0.0,1.0,1.0,1.0,311.9
2020-09-04 10:52:39.434258,311.45,0.0,6.0,6.0,6.0,1868.6999999999998
2020-09-04 10:59:36.627916,311.15,22.0,0.0,22.0,22.0,6845.299999999999
2020-09-04 11:04:00.497876,310.75,0.0,25.0,25.0,25.0,7768.75
2020-09-04 11:08:50.098082,310.65,13.0,0.0,13.0,13.0,4038.45
2020-09-04 11:12:21.985379,310.4,1.0,0.0,1.0,1.0,310.4
2020-09-04 11:16:28.559444,311.05,67.0,0.0,67.0,67.0,20840.350000000002
2020-09-04 11:22:33.613660,311.05,2.0,0.0,2.0,2.0,622.1
2020-09-04 11:29:39.110013,310.55,0.0,11.0,11.0,11.0,3416.05
2020-09-04 11:35:02.499750,310.7,0.0,45.0,45.0,45.0,13981.5
2020-09-04 11:50:24.442000,310.35,0.0,16.0,16.0,16.0,4965.6
2020-09-04 11:57:20.147239,310.3,4.0,0.0,4.0,4.0,1241.2
2020-09-04 12:02:27.972663,310.05,38.0,0.0,38.0,38.0,11781.9
2020-09-04 12:09:15.504067,310.2,0.0,6.0,6.0,6.0,1861.1999999999998
2020-09-04 12:13:45.171953,309.9,54.0,0.0,54.0,54.0,16734.6
2020-09-04 12:19:18.543600,310.2,35.0,0.0,35.0,35.0,10857.0
2020-09-04 12:25:55.129622,310.55,3.0,0.0,3.0,3.0,931.6500000000001
2020-09-04 12:35:00.000000,310.55,1.0,0.0,1.0,1.0,310.55
2020-09-04 12:46:53.038174,310.9,31.0,0.0,31.0,31.0,9637.9
2020-09-04 12:53:46.260434,310.6,0.0,11.0,11.0,11.0,3416.6000000000004
2020-09-04 13:03:34.464638,310.4,0.0,3.0,3.0,3.0,931.1999999999999
2020-09-04 13:16:24.875561,310.45,12.0,0.0,12.0,12.0,3725.3999999999996
2020-09-04 13:26:45.352607,311.1,0.0,2.0,2.0,2.0,622.2
2020-09-04 13:36:32.051589,311.4,0.0,3.0,3.0,3.0,934.1999999999999
2020-09-04 13:44:38.915027,311.45,0.0,24.0,24.0,24.0,7474.799999999999
2020-09-04 13:53:32.396760,311.8,25.0,0.0,25.0,25.0,7795.0
2020-09-04 13:58:59.362484,311.45,0.0,19.0,19.0,19.0,5917.55
2020-09-04 14:06:17.892947,311.2,17.0,0.0,17.0,17.0,5290.4
2020-09-04 14:20:50.052137,310.95,30.0,0.0,30.0,30.0,9328.5
2020-09-04 14:29:26.664000,311.35,31.0,0.0,31.0,31.0,9651.85
2020-09-04 14:39:30.825646,311.55,0.0,47.0,47.0,47.0,14642.85
2020-09-04 14:44:29.074015,311.95,11.0,0.0,11.0,11.0,3431.45
2020-09-04 14:52:22.407398,311.55,0.0,21.0,21.0,21.0,6542.55
2020-09-04 14:59:53.253101,311.4,16.0,0.0,16.0,16.0,4982.4
2020-09-04 15:03:38.845036,311.15,2.0,0.0,2.0,2.0,622.3
2020-09-04 15:08:28.040674,311.4,0.0,2.0,2.0,2.0,622.8
2020-09-04 15:17:00.749925,311.6,0.0,13.0,13.0,13.0,4050.8
2020-09-04 15:24:25.711714,311.4,34.0,0.0,34.0,34.0,10587.599999999999
2020-09-04 15:29:11.880000,311.9,0.0,100.0,100.0,100.0,31189.999999999996
2020-09-04 15:30:24.158658,311.65,0.0,12.0,12.0,12.0,3739.7999999999997
2020-09-04 15:32:36.838421,311.3,3.0,0.0,3.0,3.0,933.9000000000001
2020-09-04 15:45:00.000000,311.05,6847.0,0.0,6847.0,6847.0,2129759.35
2020-09-07 09:01:20.980358,311.7,3.0,0.0,3.0,3.0,935.0999999999999
2020-09-07 09:02:29.123301,311.25,0.0,6.0,6.0,6.0,1867.5
2020-09-07 09:03:56.868262,310.75,33.0,0.0,33.0,33.0,10254.75
2020-09-07 09:05:47.872450,310.75,0.0,16.0,16.0,16.0,4972.0
2020-09-07 09:07:49.137943,311.15,13.0,0.0,13.0,13.0,4044.95
2020-09-07 09:13:18.316752,311.05,10.0,0.0,10.0,10.0,3110.5
2020-09-07 09:16:30.355530,311.05,0.0,6.0,6.0,6.0,1866.3000000000002
2020-09-07 09:19:56.134737,310.7,0.0,1.0,1.0,1.0,310.7
2020-09-07 09:24:12.301609,311.5,79.0,0.0,79.0,79.0,24608.5
2020-09-07 09:26:27.961005,311.95,14.0,0.0,14.0,14.0,4367.3
2020-09-07 09:29:43.670544,312.2,4.0,0.0,4.0,4.0,1248.8
2020-09-07 09:33:03.316976,312.5,0.0,1.0,1.0,1.0,312.5
2020-09-07 09:35:06.776731,312.9,19.0,0.0,19.0,19.0,5945.099999999999
2020-09-07 09:42:29.186270,313.2,0.0,25.0,25.0,25.0,7830.0
2020-09-07 09:45:16.345115,313.4,32.0,0.0,32.0,32.0,10028.8
2020-09-07 09:52:12.981158,313.75,0.0,20.0,20.0,20.0,6275.0
2020-09-07 09:55:16.712614,313.3,14.0,0.0,14.0,14.0,4386.2
2020-09-07 09:59:17.460940,313.25,0.0,3.0,3.0,3.0,939.75
2020-09-07 10:03:11.878007,313.75,6.0,0.0,6.0,6.0,1882.5
2020-09-07 10:07:03.513162,313.8,7.0,0.0,7.0,7.0,2196.6
2020-09-07 10:10:51.784295,313.6,0.0,25.0,25.0,25.0,7840.000000000001
2020-09-07 10:13:40.421489,313.15,0.0,10.0,10.0,10.0,3131.5
2020-09-07 10:19:47.581448,312.4,30.0,0.0,30.0,30.0,9372.0
2020-09-07 10:23:29.787231,312.55,0.0,3.0,3.0,3.0,937.6500000000001
2020-09-07 10:28:00.000000,313.15,105.0,0.0,105.0,105.0,32880.75
2020-09-07 10:32:12.803598,313.2,11.0,0.0,11.0,11.0,3445.2
2020-09-07 10:41:02.058618,313.55,13.0,0.0,13.0,13.0,4076.15
2020-09-07 10:46:03.564000,313.65,0.0,24.0,24.0,24.0,7527.599999999999
2020-09-07 11:00:05.731911,313.25,7.0,0.0,7.0,7.0,2192.75
2020-09-07 11:10:30.964645,312.65,17.0,0.0,17.0,17.0,5315.049999999999
2020-09-07 11:14:20.119939,312.35,42.0,0.0,42.0,42.0,13118.7
2020-09-07 11:19:25.786895,312.35,0.0,48.0,48.0,48.0,14992.800000000001
2020-09-07 11:23:31.013847,312.5,0.0,17.0,17.0,17.0,5312.5
2020-09-07 11:29:50.818447,312.8,3.0,0.0,3.0,3.0,938.4000000000001
2020-09-07 11:37:07.940382,312.6,20.0,0.0,20.0,20.0,6252.0
2020-09-07 11:53:43.399915,312.8,24.0,0.0,24.0,24.0,7507.200000000001
2020-09-07 12:02:34.076592,312.95,0.0,22.0,22.0,22.0,6884.9
2020-09-07 12:14:14.504044,313.25,14.0,0.0,14.0,14.0,4385.5
2020-09-07 12:23:30.663600,313.2,25.0,0.0,25.0,25.0,7830.0
2020-09-07 12:39:05.216870,313.45,1.0,0.0,1.0,1.0,313.45
2020-09-07 12:52:04.166250,313.3,0.0,4.0,4.0,4.0,1253.2
2020-09-07 13:04:45.995400,313.0,0.0,20.0,20.0,20.0,6260.0
2020-09-07 13:13:24.442000,313.1,0.0,8.0,8.0,8.0,2504.8
2020-09-07 13:27:45.952851,313.25,24.0,0.0,24.0,24.0,7518.0
2020-09-07 13:36:42.218000,313.5,25.0,0.0,25.0,25.0,7837.5
2020-09-07 13:48:22.005521,313.2,0.0,29.0,29.0,29.0,9082.8
2020-09-07 13:57:25.997400,313.2,4.0,0.0,4.0,4.0,1252.8
2020-09-07 14:06:25.330800,313.3,0.0,6.0,6.0,6.0,1879.8000000000002
2020-09-07 14:15:36.996300,313.05,0.0,7.0,7.0,7.0,2191.35
2020-09-07 14:24:02.962667,313.0,0.0,10.0,10.0,10.0,3130.0
2020-09-07 14:31:56.721600,313.15,0.0,1.0,1.0,1.0,313.15
2020-09-07 14:39:44.784254,312.95,4.0,0.0,4.0,4.0,1251.8
2020-09-07 14:50:40.710214,313.3,0.0,5.0,5.0,5.0,1566.5
2020-09-07 14:56:00.447716,312.75,0.0,8.0,8.0,8.0,2502.0
2020-09-07 15:01:56.038352,313.25,0.0,50.0,50.0,50.0,15662.5
2020-09-07 15:06:01.241255,313.1,0.0,100.0,100.0,100.0,31310.000000000004
2020-09-07 15:10:28.985865,313.0,3.0,0.0,3.0,3.0,939.0
2020-09-07 15:18:22.103053,313.05,0.0,13.0,13.0,13.0,4069.65
2020-09-07 15:24:05.651609,313.0,0.0,193.0,193.0,193.0,60409.0
2020-09-07 15:30:27.234118,313.2,97.0,0.0,97.0,97.0,30380.399999999998
2020-09-07 15:34:48.598492,313.3,0.0,3.0,3.0,3.0,939.9000000000001
2020-09-07 15:45:00.000000,313.55,5337.0,0.0,5337.0,5337.0,1673416.35
2020-09-08 09:00:24.577695,315.9,33.0,0.0,33.0,33.0,10424.699999999999
2020-09-08 09:01:09.229846,316.0,28.0,0.0,28.0,28.0,8848.0
2020-09-08 09:03:33.950910,315.9,0.0,5.0,5.0,5.0,1579.5
2020-09-08 09:04:44.393266,315.75,0.0,2.0,2.0,2.0,631.5
2020-09-08 09:06:35.182922,316.0,5.0,0.0,5.0,5.0,1580.0
2020-09-08 09:08:43.216017,315.75,0.0,3.0,3.0,3.0,947.25
2020-09-08 09:10:58.624274,315.8,0.0,11.0,11.0,11.0,3473.8
2020-09-08 09:14:01.565061,315.45,0.0,1.0,1.0,1.0,315.45
2020-09-08 09:17:11.941252,315.25,6.0,0.0,6.0,6.0,1891.5
2020-09-08 09:20:07.117932,315.1,0.0,15.0,15.0,15.0,4726.5
2020-09-08 09:22:38.346680,314.5,0.0,50.0,50.0,50.0,15725.0
2020-09-08 09:24:46.351529,315.2,5.0,0.0,5.0,5.0,1576.0
2020-09-08 09:26:38.490774,315.75,24.0,0.0,24.0,24.0,7578.0
2020-09-08 09:31:38.714077,315.1,7.0,0.0,7.0,7.0,2205.7000000000003
2020-09-08 09:35:36.491196,315.15,0.0,3.0,3.0,3.0,945.4499999999999
2020-09-08 09:38:07.149544,315.7,0.0,2.0,2.0,2.0,631.4
2020-09-08 09:40:50.652374,315.2,0.0,10.0,10.0,10.0,3152.0
2020-09-08 09:45:57.650484,315.5,0.0,20.0,20.0,20.0,6310.0
2020-09-08 09:48:40.259132,316.05,2.0,0.0,2.0,2.0,632.1
2020-09-08 09:51:20.113595,315.9,0.0,49.0,49.0,49.0,15479.099999999999
2020-09-08 09:54:52.658489,316.3,0.0,31.0,31.0,31.0,9805.300000000001
2020-09-08 09:57:26.112496,316.5,0.0,6.0,6.0,6.0,1899.0
2020-09-08 09:59:17.336669,316.8,0.0,95.0,95.0,95.0,30096.0
2020-09-08 10:01:42.520019,316.75,30.0,0.0,30.0,30.0,9502.5
2020-09-08 10:08:12.744839,316.25,73.0,0.0,73.0,73.0,23086.25
2020-09-08 10:11:33.198261,316.1,2.0,0.0,2.0,2.0,632.2
2020-09-08 10:14:59.994000,316.45,0.0,25.0,25.0,25.0,7911.25
2020-09-08 10:18:45.160319,316.6,7.0,0.0,7.0,7.0,2216.2000000000003
2020-09-08 10:23:09.495453,316.25,4.0,0.0,4.0,4.0,1265.0
2020-09-08 10:29:23.569071,316.55,0.0,2.0,2.0,2.0,633.1
2020-09-08 10:32:35.485813,315.95,20.0,0.0,20.0,20.0,6319.0
2020-09-08 10:36:29.358766,316.15,0.0,21.0,21.0,21.0,6639.15
2020-09-08 10:42:21.078973,316.4,10.0,0.0,10.0,10.0,3164.0
2020-09-08 10:48:30.438132,316.45,3.0,0.0,3.0,3.0,949.3499999999999
2020-09-08 10:55:21.920885,316.5,3.0,0.0,3.0,3.0,949.5
2020-09-08 11:02:07.231420,316.8,63.0,0.0,63.0,63.0,19958.4
2020-09-08 11:07:28.497150,316.9,0.0,4.0,4.0,4.0,1267.6
2020-09-08 11:15:49.086000,316.75,61.0,0.0,61.0,61.0,19321.75
2020-09-08 11:23:16.729096,316.7,6.0,0.0,6.0,6.0,1900.1999999999998
2020-09-08 11:38:25.571213,316.0,0.0,37.0,37.0,37.0,11692.0
2020-09-08 11:47:20.950286,316.2,6.0,0.0,6.0,6.0,1897.1999999999998
2020-09-08 11:55:35.765654,316.15,1.0,0.0,1.0,1.0,316.15
2020-09-08 12:02:24.317095,315.8,0.0,2.0,2.0,2.0,631.6
2020-09-08 12:05:05.041513,315.75,0.0,15.0,15.0,15.0,4736.25
2020-09-08 12:11:43.014566,315.85,0.0,80.0,80.0,80.0,25268.0
2020-09-08 12:18:00.000000,315.55,0.0,20.0,20.0,20.0,6311.0
2020-09-08 12:24:44.531629,315.9,69.0,0.0,69.0,69.0,21797.1
2020-09-08 12:29:49.252716,315.5,3.0,0.0,3.0,3.0,946.5
2020-09-08 12:36:27.189399,316.0,7.0,0.0,7.0,7.0,2212.0
2020-09-08 12:43:41.355087,316.15,0.0,4.0,4.0,4.0,1264.6
2020-09-08 12:49:39.701912,316.15,0.0,47.0,47.0,47.0,14859.05
2020-09-08 12:59:41.703146,316.35,139.0,0.0,139.0,139.0,43972.65
2020-09-08 13:09:37.937382,316.3,0.0,14.0,14.0,14.0,4428.2
2020-09-08 13:22:14.443000,316.2,0.0,35.0,35.0,35.0,11067.0
2020-09-08 13:32:44.823103,316.15,0.0,9.0,9.0,9.0,2845.35
2020-09-08 13:44:31.425429,315.95,0.0,8.0,8.0,8.0,2527.6
2020-09-08 13:58:28.843269,316.0,0.0,1.0,1.0,1.0,316.0
2020-09-08 14:03:44.995500,316.2,0.0,6.0,6.0,6.0,1897.1999999999998
2020-09-08 14:12:30.367333,316.1,0.0,1.0,1.0,1.0,316.1
2020-09-08 14:20:03.508421,316.4,0.0,1.0,1.0,1.0,316.4
2020-09-08 14:23:05.356607,316.75,0.0,3.0,3.0,3.0,950.25
2020-09-08 14:28:53.934000,316.85,1.0,0.0,1.0,1.0,316.85
2020-09-08 14:35:11.280923,316.9,29.0,0.0,29.0,29.0,9190.099999999999
2020-09-08 14:41:07.058118,316.6,0.0,22.0,22.0,22.0,6965.200000000001
2020-09-08 14:47:03.829404,317.05,5.0,0.0,5.0,5.0,1585.25
2020-09-08 14:51:58.016176,316.9,0.0,2.0,2.0,2.0,633.8
2020-09-08 14:56:00.000000,316.55,30.0,0.0,30.0,30.0,9496.5
2020-09-08 15:00:12.469341,316.8,5.0,0.0,5.0,5.0,1584.0
2020-09-08 15:03:23.179500,316.9,41.0,0.0,41.0,41.0,12992.9
2020-09-08 15:09:44.379123,316.8,0.0,104.0,104.0,104.0,32947.200000000004
2020-09-08 15:18:00.944787,317.1,124.0,0.0,124.0,124.0,39320.4
2020-09-08 15:23:51.257010,317.35,0.0,1.0,1.0,1.0,317.35
2020-09-08 15:30:17.047475,317.35,50.0,0.0,50.0,50.0,15867.500000000002
2020-09-08 15:45:00.000000,317.35,6793.0,0.0,6793.0,6793.0,2155758.5500000003
2020-09-09 09:00:17.983638,313.35,0.0,26.0,26.0,26.0,8147.1
2020-09-09 09:00:53.768894,313.8,95.0,0.0,95.0,95.0,29811.0
2020-09-09 09:01:44.081886,313.65,0.0,31.0,31.0,31.0,9723.15
2020-09-09 09:02:32.675304,314.05,0.0,7.0,7.0,7.0,2198.35
2020-09-09 09:03:25.463691,314.05,10.0,0.0,10.0,10.0,3140.5
2020-09-09 09:04:44.212446,314.0,24.0,0.0,24.0,24.0,7536.0
2020-09-09 09:05:56.859178,313.55,11.0,0.0,11.0,11.0,3449.05
2020-09-09 09:10:44.697517,313.5,62.0,0.0,62.0,62.0,19437.0
2020-09-09 09:15:34.517096,313.35,0.0,56.0,56.0,56.0,17547.600000000002
2020-09-09 09:16:52.494750,312.95,0.0,4.0,4.0,4.0,1251.8
2020-09-09 09:19:05.933473,313.1,0.0,3.0,3.0,3.0,939.3000000000001
2020-09-09 09:22:16.512110,313.5,7.0,0.0,7.0,7.0,2194.5
2020-09-09 09:24:58.950626,313.15,0.0,3.0,3.0,3.0,939.4499999999999
2020-09-09 09:29:23.718558,313.45,7.0,0.0,7.0,7.0,2194.15
2020-09-09 09:31:50.289088,313.6,23.0,0.0,23.0,23.0,7212.8
2020-09-09 09:36:04.718629,313.6,25.0,0.0,25.0,25.0,7840.000000000001
2020-09-09 09:39:35.677495,313.95,0.0,20.0,20.0,20.0,6279.0
2020-09-09 09:42:08.515277,314.05,0.0,52.0,52.0,52.0,16330.6
2020-09-09 09:44:19.998000,314.35,0.0,1.0,1.0,1.0,314.35
2020-09-09 09:47:32.445735,313.85,0.0,52.0,52.0,52.0,16320.2
2020-09-09 09:53:05.201792,313.65,0.0,3.0,3.0,3.0,940.9499999999999
2020-09-09 09:56:58.779547,313.95,0.0,4.0,4.0,4.0,1255.8
2020-09-09 10:04:43.720324,313.9,0.0,3.0,3.0,3.0,941.6999999999999
2020-09-09 10:12:24.043397,313.45,55.0,0.0,55.0,55.0,17239.75
2020-09-09 10:15:39.313474,313.95,0.0,3.0,3.0,3.0,941.8499999999999
2020-09-09 10:19:40.227191,313.95,21.0,0.0,21.0,21.0,6592.95
2020-09-09 10:29:30.934406,314.3,0.0,28.0,28.0,28.0,8800.4
2020-09-09 10:32:37.581147,314.35,0.0,17.0,17.0,17.0,5343.950000000001
2020-09-09 10:35:09.813145,314.75,8.0,0.0,8.0,8.0,2518.0
2020-09-09 10:38:28.797120,314.95,0.0,10.0,10.0,10.0,3149.5
2020-09-09 10:46:01.787055,315.15,38.0,0.0,38.0,38.0,11975.699999999999
2020-09-09 10:49:05.901049,314.85,0.0,2.0,2.0,2.0,629.7
2020-09-09 10:53:06.469941,314.9,34.0,0.0,34.0,34.0,10706.599999999999
2020-09-09 11:04:52.597479,314.6,20.0,0.0,20.0,20.0,6292.0
2020-09-09 11:11:55.242000,314.8,0.0,12.0,12.0,12.0,3777.6000000000004
2020-09-09 11:18:45.424029,314.8,51.0,0.0,51.0,51.0,16054.800000000001
2020-09-09 11:23:17.898762,314.3,0.0,50.0,50.0,50.0,15715.0
2020-09-09 11:29:08.888000,314.4,16.0,0.0,16.0,16.0,5030.4
2020-09-09 11:35:02.105053,314.0,9.0,0.0,9.0,9.0,2826.0
2020-09-09 11:38:54.262089,314.05,0.0,12.0,12.0,12.0,3768.6000000000004
2020-09-09 11:46:45.636462,314.2,0.0,1.0,1.0,1.0,314.2
2020-09-09 12:01:36.360000,314.5,50.0,0.0,50.0,50.0,15725.0
2020-09-09 12:09:02.818510,314.65,15.0,0.0,15.0,15.0,4719.75
2020-09-09 12:17:03.698260,314.9,19.0,0.0,19.0,19.0,5983.099999999999
2020-09-09 12:27:11.075815,314.6,0.0,55.0,55.0,55.0,17303.0
2020-09-09 12:39:05.454000,314.8,20.0,0.0,20.0,20.0,6296.0
2020-09-09 12:48:36.260110,315.0,3.0,0.0,3.0,3.0,945.0
2020-09-09 13:18:00.812927,315.1,54.0,0.0,54.0,54.0,17015.4
